0	1433	839	1	0	1,4,7
1	1433	840	0	0	0,2,7,8
2	1433	841	2	1	1,3,8,9
3	1433	842	0	0	2,9,10
4	1434	839	0	0	0,5,7
5	1435	839	0	0	4,6,7
6	1436	839	1	0	5
7	1434	840	1	0	0,1,4,5,8
8	1434	841	1	0	1,2,7,9
9	1434	842	1	0	2,3,8,10
10	1434	843	1	0	3,9
11	1435	844	1	0	12
12	1435	845	1	0	11,13
13	1435	846	1	0	12,14
14	1435	847	1	0	13
